antecedents_str,consequents_str,support,confidence,lift,lift_vs_baseline,conf_safe,conf_diff
Attr13=LOW & Attr30=HIGH,Attr46=LOW,0.21480804387568556,0.7556270096463023,1.3777599142550911,8.659319762281253,0.6464221286831029,0.10920488096319936
retained_earnings_to_assets=LOW & working_capital_to_assets=LOW,Attr12=LOW,0.20018281535648993,0.7551724137931034,1.496664167916042,8.654110193532118,0.6455561468866419,0.10961626690646153
Attr52=HIGH & Attr55=LOW,Attr38=LOW,0.2056672760511883,0.7550335570469799,1.6553240709607135,8.652518925683717,0.648886827458256,0.10614672958872395
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr38=LOW,0.23583180987202926,0.7521865889212828,1.6490824214025719,8.61989329552662,0.6250508336722245,0.1271357552490583
Attr35=LOW & Attr63=LOW,Attr46=LOW,0.22120658135283364,0.7515527950310559,1.3703312629399587,8.612630156585327,0.6214017521902379,0.13015104284081802
Attr25=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.23217550274223034,0.7492625368731564,1.3661553588987219,8.586384300529032,0.5397103992979376,0.20955213757521873
Attr30=HIGH & working_capital_to_assets=LOW,Attr25=LOW,0.21023765996343693,0.7443365695792881,1.5842494301940488,8.529933795992262,0.6407721280602636,0.10356444151902444
Attr30=HIGH & working_capital_to_assets=LOW,Attr38=LOW,0.21023765996343693,0.7443365695792881,1.6318721585565956,8.529933795992262,0.6120527306967984,0.13228383888248962
Attr55=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.2340036563071298,0.7441860465116279,1.6315421540755932,8.52820883465839,0.6143790849673203,0.1298069615443076
Attr24=LOW & Attr25=LOW,Attr46=LOW,0.22212065813528337,0.7386018237082067,1.3467173252279636,8.464214866389202,0.5635655138821238,0.17503630982608287
Attr30=HIGH & Attr55=LOW,Attr38=LOW,0.20840950639853748,0.7354838709677419,1.612463636951322,8.428483811995045,0.5986842105263157,0.13679966044142622
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr25=LOW,0.22943327239488118,0.7317784256559766,1.5575206180304249,8.386020221616983,0.6091907279381862,0.12258769771779043
Attr38=LOW,Attr46=LOW,0.3336380255941499,0.7314629258517035,1.3337007348029395,8.382404663073864,0.49065420560747663,0.24080872024422684
Attr30=HIGH & Attr55=LOW,Attr25=LOW,0.20658135283363802,0.729032258064516,1.5516756621061878,8.354549743468771,0.6212406015037594,0.10779165656075662
Attr57=LOW,Attr24=LOW,0.3171846435100548,0.7289915966386554,1.5047486919296018,8.35408377244865,0.6219612127833924,0.10703038385526298
Attr46=LOW & retained_earnings_to_assets=LOW,Attr13=LOW,0.2129798903107861,0.7258566978193146,1.3810212650684004,8.318158519708177,0.6144219308700835,0.11143476694923116
Attr13=LOW & Attr25=LOW,Attr46=LOW,0.21937842778793418,0.7250755287009063,1.3220543806646525,8.309206492982872,0.5445808862786973,0.18049464242220903
Attr12=LOW & Attr25=LOW,Attr46=LOW,0.21663619744058502,0.7225609756097562,1.317469512195122,8.280390266196996,0.5673913043478261,0.15516967126193004
Attr52=HIGH,Attr46=LOW,0.2970749542961609,0.7222222222222222,1.316851851851852,8.27650822669104,0.5486845673989694,0.17353765482325278
Attr25=LOW & Attr35=LOW,Attr46=LOW,0.21480804387568556,0.7208588957055215,1.3143660531697343,8.26088480389408,0.5504151838671412,0.17044371183838036
Attr63=LOW,Attr46=LOW,0.3162705667276051,0.7208333333333333,1.3143194444444446,8.260591864716636,0.5556467049494122,0.16518662838392117
Attr46=LOW & retained_earnings_to_assets=LOW,Attr35=LOW,0.21115173674588666,0.7196261682242991,1.3366231375846915,8.246758017393088,0.5786650774731823,0.14096109075111685
Attr30=HIGH,Attr46=LOW,0.3117001828153565,0.7178947368421053,1.308961403508772,8.22691619359184,0.5617149098853085,0.15617982695679677
Attr55=LOW & cash_to_current_liabilities=LOW,Attr25=LOW,0.22486288848263253,0.7151162790697674,1.522056827436431,8.195075677054547,0.5931372549019609,0.12197902416780648
Attr63=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.20383912248628885,0.7147435897435899,1.359877369007804,8.19080473913655,0.5234806629834254,0.19126292676016443
Attr63=LOW & working_capital_to_assets=LOW,Attr12=LOW,0.20292504570383912,0.7115384615384616,1.4101867335562988,8.154074673041766,0.5644567219152854,0.14708173962317617
Attr55=LOW & Attr63=LOW,Attr13=LOW,0.20292504570383912,0.7115384615384616,1.353779264214047,8.154074673041766,0.5136510874595095,0.19788737407895207
Attr63=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.20292504570383912,0.7115384615384616,1.3216011492751731,8.154074673041766,0.4907918968692449,0.22074656466921666
Attr30=HIGH & Attr46=LOW,Attr35=LOW,0.22120658135283364,0.7096774193548386,1.3181444766964234,8.132747537889955,0.4803111327175499,0.22936628663728875
Attr55=LOW & Attr63=LOW,Attr12=LOW,0.2020109689213894,0.7083333333333334,1.403834541062802,8.117344606946984,0.5548357242017584,0.15349760913157495
Attr55=LOW & Attr63=LOW,Attr35=LOW,0.20109689213893966,0.7051282051282052,1.3096948326150364,8.080614540852201,0.4868116612679315,0.21831654386027366
Attr25=LOW & retained_earnings_to_assets=LOW,Attr13=LOW,0.21846435100548445,0.7050147492625368,1.3413671925099395,8.07931436152141,0.5673541026766126,0.13766064658592425
Attr46=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.2312614259597806,0.7047353760445682,1.5450511049955062,8.076112805731947,0.564326375711575,0.1404090003329932
Attr21=LOW,Attr35=LOW,0.24862888482632542,0.7046632124352332,1.3088311619764774,8.075285826600108,0.45267928552386033,0.2519839269113729
retained_earnings_to_assets=LOW,Attr35=LOW,0.31078610603290674,0.7039337474120082,1.3074762642932716,8.066926317462839,0.5229885057471264,0.1809452416648818
Attr55=LOW & Attr63=LOW,Attr24=LOW,0.20018281535648993,0.701923076923077,1.4488751814223513,8.043884474757418,0.5946321147616844,0.10729096216139256
Attr25=LOW,Attr46=LOW,0.3290676416819013,0.7003891050583657,1.2770428015564201,8.026305493708163,0.4937896770632073,0.2065994279951584
Attr30=HIGH & Attr53=LOW,Attr35=LOW,0.21115173674588666,0.7000000000000001,1.3001697792869271,8.02184643510055,0.45551455514555145,0.24448544485444862
retained_earnings_to_assets=LOW,Attr12=LOW,0.30895795246800734,0.6997929606625259,1.3869085126173974,8.019473809713059,0.5686918445539135,0.13110111610861241
Attr46=LOW & Attr63=LOW,Attr35=LOW,0.22120658135283364,0.6994219653179191,1.2990961461083252,8.015222284452241,0.4886811023622047,0.21074086295571443
Attr30=HIGH & Attr53=LOW,Attr38=LOW,0.21023765996343693,0.696969696969697,1.5280257484666304,7.98711982715639,0.5444854448544485,0.15248425211524852
Attr25=LOW & retained_earnings_to_assets=LOW,Attr12=LOW,0.21572212065813529,0.696165191740413,1.3797186952246592,7.977900373719888,0.573058358929355,0.12310683281105805
retained_earnings_to_assets=LOW,Attr13=LOW,0.3071297989031079,0.6956521739130435,1.3235538752362948,7.972021301963277,0.5372194854953476,0.15843268841769587
Attr57=LOW,Attr41=LOW,0.30255941499085925,0.6953781512605042,1.360901068835405,7.968881062479836,0.47719202403714833,0.21818612722335584
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr12=LOW,0.21755027422303475,0.6938775510204082,1.3751848565513163,7.951684512927657,0.508336722244815,0.1855408287755932
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.21755027422303475,0.6938775510204082,1.3201774622892635,7.951684512927657,0.47824318828792195,0.2156343627324862
Attr13=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.2129798903107861,0.6934523809523809,1.2643948412698414,7.946812157221206,0.5252165053489557,0.16823587560342523
Attr24=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.2230347349177331,0.6931818181818181,1.2639015151515152,7.943711567226192,0.509000382995021,0.18418143518679708
Attr30=HIGH & Attr46=LOW,Attr38=LOW,0.21572212065813529,0.6920821114369501,1.5173102803848164,7.931109169181941,0.5624696159455518,0.1296124954913983
Attr25=LOW & Attr38=LOW,Attr35=LOW,0.2093235831809872,0.6918429003021147,1.28501890141004,7.92836786205449,0.4805984104721832,0.2112444898299315
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.21663619744058502,0.6909620991253644,1.2833829141649384,7.918274073797709,0.4404229361529077,0.25053916297245676
Attr25=LOW & retained_earnings_to_assets=LOW,Attr35=LOW,0.21389396709323583,0.6902654867256637,1.2820890364649848,7.9102910485188715,0.524352786309785,0.1659127004158787
Attr30=HIGH & Attr46=LOW,Attr13=LOW,0.21480804387568556,0.689149560117302,1.3111819456840494,7.897502774397271,0.5226057365094798,0.16654382360782216
Attr38=LOW & Attr53=LOW,Attr35=LOW,0.20658135283363802,0.6890243902439025,1.2797838419810346,7.896068355107683,0.4749147588894301,0.21410963135447242
Attr25=LOW & Attr38=LOW,Attr13=LOW,0.20840950639853748,0.688821752265861,1.3105582556153945,7.8937461683337276,0.5666199158485273,0.12220183641733362
Attr53=LOW & cash_to_current_liabilities=LOW,Attr35=LOW,0.20018281535648993,0.6886792452830188,1.2791427747701571,7.892113069573315,0.4365256124721604,0.25215363281085845
cash_to_current_liabilities=LOW,Attr38=LOW,0.2906764168190128,0.6868250539956804,1.5057847877179849,7.870864444189986,0.5223189983669027,0.16450605562877774
Attr12=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.21206581352833637,0.6863905325443787,1.2515187376725838,7.865884923682701,0.5336862367661213,0.1527042957782574
Attr53=LOW,Attr38=LOW,0.29981718464351004,0.6861924686192469,1.5043979171732587,7.863615154551643,0.5610822629133643,0.1251102057058826
Attr55=LOW & cash_to_current_liabilities=LOW,Attr12=LOW,0.21572212065813529,0.686046511627907,1.359664644421975,7.861942519450703,0.5012254901960784,0.18482102143182855
Attr55=LOW & cash_to_current_liabilities=LOW,Attr13=LOW,0.21572212065813529,0.686046511627907,1.305278058645096,7.861942519450703,0.46977124183006536,0.21627526979784162
Attr25=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.2056672760511883,0.6859756097560976,1.3051431601272536,7.861129999554109,0.5711491442542788,0.11482646550181885
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr24=LOW,0.21480804387568556,0.6851311953352769,1.414214203201496,7.851453195537812,0.5514436762911753,0.1336875190441016
Attr38=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.2093235831809872,0.6835820895522389,1.3005892277741726,7.833700783104587,0.5306704707560628,0.1529116187961761
Attr38=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.2093235831809872,0.6835820895522389,1.2696753921394726,7.833700783104587,0.4740846409890633,0.2094974485631756
Attr30=HIGH & Attr53=LOW,Attr13=LOW,0.2056672760511883,0.6818181818181819,1.2972332015810277,7.8134867874355995,0.5063550635506354,0.17546311826754646
Attr38=LOW & working_capital_to_assets=LOW,Attr12=LOW,0.20840950639853748,0.6805970149253732,1.3488643737832577,7.799492482741685,0.531621493105088,0.14897552182028517
Attr25=LOW & Attr53=LOW,Attr13=LOW,0.21023765996343693,0.680473372781065,1.2946745562130175,7.798075570892332,0.5740248226950354,0.1064485500860296
Attr55=LOW & cash_to_current_liabilities=LOW,Attr35=LOW,0.21389396709323583,0.6802325581395349,1.263454021400087,7.7953158879299345,0.43709150326797386,0.243141054871561
Attr25=LOW & working_capital_to_assets=LOW,Attr12=LOW,0.20383912248628885,0.6798780487804879,1.3474394662424887,7.791253288446962,0.5794621026894866,0.10041594609100124
Attr25=LOW & Attr38=LOW,Attr12=LOW,0.2056672760511883,0.6797583081570997,1.3472021542099042,7.789881087171443,0.5329593267882188,0.14679898136888092
Attr35=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.21115173674588666,0.6794117647058825,1.2387941176470592,7.785909775244651,0.5081109366823652,0.17130082802351732
Attr46=LOW & Attr63=LOW,Attr13=LOW,0.21480804387568556,0.6791907514450867,1.2922342297059561,7.7833770117614725,0.5226377952755906,0.15655295616949605
Attr30=HIGH & Attr53=LOW,Attr12=LOW,0.20475319926873858,0.6787878787878788,1.3452788757136585,7.778760179491441,0.5428454284542845,0.1359424503335943
Attr38=LOW & Attr55=LOW,Attr13=LOW,0.20475319926873858,0.6787878787878788,1.2914677206851122,7.778760179491441,0.5244444444444445,0.15434343434343434
Attr29=LOW,Attr41=LOW,0.24954296160877515,0.6774193548387097,1.325754515551965,7.763077195258596,0.43935742971887554,0.2380619251198342
Attr30=HIGH & Attr46=LOW,Attr12=LOW,0.21115173674588666,0.6774193548387097,1.3425666199158486,7.763077195258596,0.563441905687895,0.11397744915081476
Attr55=LOW & cash_to_current_liabilities=LOW,Attr24=LOW,0.2129798903107861,0.6773255813953488,1.3981022378236068,7.76200257216955,0.5416666666666666,0.1356589147286822
Attr46=LOW & Attr52=HIGH,Attr35=LOW,0.20109689213893966,0.676923076923077,1.2573070393104349,7.757389959218113,0.45773603559070686,0.2191870413323701
Attr38=LOW & Attr53=LOW,Attr13=LOW,0.20292504570383912,0.676829268292683,1.2877412513255568,7.756314932893388,0.5440818314661472,0.13274743682653578
Attr25=LOW & Attr53=LOW,Attr35=LOW,0.20840950639853748,0.6745562130177514,1.2529108608513073,7.730266218101964,0.49955673758865243,0.17499947542909894
Attr25=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.2020109689213894,0.6737804878048781,1.2514700401672947,7.7213765773398135,0.517359413202934,0.1564210746019441
Attr21=LOW,Attr13=LOW,0.2376599634369287,0.6735751295336787,1.2815498986258165,7.719023216603044,0.44681418288456415,0.22676094664911456
Attr46=LOW & Attr63=LOW,Attr12=LOW,0.2129798903107861,0.6734104046242775,1.334621345396666,7.717135505278397,0.5649606299212598,0.10844977470301764
Attr21=LOW,Attr12=LOW,0.236745886654479,0.6709844559585493,1.3298133964106031,7.689334665769956,0.4617435350573181,0.2092409209012312
Attr63=LOW,Attr35=LOW,0.2943327239488117,0.6708333333333334,1.245996038483305,7.687602833638026,0.4369701941482089,0.23386313918512447
Attr38=LOW & Attr55=LOW,Attr35=LOW,0.2020109689213894,0.6696969696969697,1.24388537325719,7.674580355658966,0.4651851851851852,0.20451178451178448
Attr30=HIGH,Attr35=LOW,0.2906764168190128,0.6694736842105263,1.2434706460548655,7.672021552968344,0.41862370289459305,0.2508499813159333
Attr46=LOW & cash_to_current_liabilities=LOW,Attr25=LOW,0.21937842778793418,0.6685236768802227,1.4228889153831978,7.6611346773741795,0.5529411764705882,0.11558250040963458
Attr38=LOW & Attr53=LOW,Attr12=LOW,0.20018281535648993,0.6676829268292683,1.3232701484623544,7.651499866232666,0.5387238188017536,0.12895910802751476
Attr38=LOW & Attr55=LOW,Attr12=LOW,0.20109689213893966,0.6666666666666666,1.3212560386473429,7.639853747714807,0.5239506172839505,0.1427160493827161
Attr55=LOW,Attr38=LOW,0.3016453382084095,0.6653225806451613,1.4586430926368867,7.624450816771834,0.5561658884921725,0.10915669215298873
retained_earnings_to_assets=LOW,Attr46=LOW,0.29341864716636196,0.6645962732919254,1.2117805383022773,7.616127493839916,0.4592227695675971,0.20537350372432828
Attr46=LOW & cash_to_current_liabilities=LOW,Attr35=LOW,0.21755027422303475,0.6629526462395543,1.2313585653413792,7.597291888396062,0.42239089184060724,0.24056175439894706
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr49=LOW,0.20749542961608775,0.661807580174927,1.4393985938595828,7.584169682498226,0.4969499796665311,0.16485760050839593
Attr38=LOW,Attr55=LOW,0.3016453382084095,0.6613226452905812,1.4586430926368867,7.578612435107876,0.5566245189664651,0.10469812632411601
Attr29=LOW,Attr35=LOW,0.24223034734917734,0.6575682382133996,1.2213576444914418,7.535587753639296,0.4115127175368139,0.2460555206765857
Attr38=LOW & Attr46=LOW,Attr13=LOW,0.21846435100548445,0.6547945205479452,1.2458177486599165,7.50380155768701,0.5210084033613445,0.13378611718660072
Attr38=LOW & Attr46=LOW,Attr35=LOW,0.21846435100548445,0.6547945205479452,1.2162057817987302,7.50380155768701,0.469467787114846,0.1853267334330992
Attr30=HIGH,Attr13=LOW,0.2842778793418647,0.6547368421052632,1.2457080091533181,7.503140575387279,0.4541234298197706,0.20061341228549256
Attr46=LOW & cash_to_current_liabilities=LOW,Attr12=LOW,0.21480804387568556,0.6545961002785515,1.2973335755520568,7.501527704928885,0.4888045540796964,0.1657915461988551
Attr55=LOW & cash_to_current_liabilities=LOW,Attr49=LOW,0.2056672760511883,0.6540697674418605,1.422569235748301,7.495496046086476,0.49142156862745096,0.16264819881440956
Attr25=LOW & Attr46=LOW,Attr35=LOW,0.21480804387568556,0.6527777777777778,1.21245991322392,7.48069012797075,0.5187255449972051,0.13405223278057266
Attr30=HIGH,Attr12=LOW,0.283363802559415,0.6526315789473685,1.293440122044241,7.479014721447128,0.4833424358274167,0.16928914311995175
Attr46=LOW & cash_to_current_liabilities=LOW,Attr13=LOW,0.21389396709323583,0.6518105849582172,1.2401404868596342,7.469606310439825,0.45654648956356736,0.19526409539464984
Attr21=LOW,Attr41=LOW,0.22943327239488118,0.6502590673575129,1.2726000352220377,7.451826259105246,0.400693148493735,0.24956591886377794
Attr46=LOW & cash_to_current_liabilities=LOW,Attr49=LOW,0.2129798903107861,0.649025069637883,1.411597268755157,7.437684915950767,0.48159392789373817,0.1674311417441448
Attr46=LOW & cash_to_current_liabilities=LOW,retained_earnings_to_assets=LOW,0.2129798903107861,0.649025069637883,1.470048501415826,7.437684915950767,0.5294117647058824,0.11961330493200062
Attr63=LOW,Attr13=LOW,0.283363802559415,0.6458333333333334,1.228768115942029,7.4011083180987205,0.44982225868197984,0.19601107465135353
Attr25=LOW,Attr13=LOW,0.30255941499085925,0.6439688715953308,1.2252207748265946,7.379741995603895,0.5169748826939001,0.12699398890143065
Attr63=LOW,Attr12=LOW,0.28244972577696525,0.64375,1.2758378623188407,7.377233775137111,0.47798742138364786,0.16576257861635219
Attr30=HIGH,Attr25=LOW,0.27879341864716634,0.6421052631578947,1.366659840262134,7.358385451746368,0.5330420535226652,0.10906320963522953
cash_to_current_liabilities=LOW,Attr25=LOW,0.27148080438756855,0.6414686825053996,1.3653049390290022,7.351090377120835,0.50789330430049,0.1335753782049096
Attr55=LOW,Attr25=LOW,0.2897623400365631,0.6391129032258065,1.3602908874105686,7.324093663383853,0.5328206536665752,0.10629224955923133
Attr25=LOW,Attr12=LOW,0.29981718464351004,0.6381322957198443,1.2647042237636046,7.31285611648966,0.5078664090532707,0.13026588666657357
Attr30=HIGH,Attr24=LOW,0.27696526508226693,0.6378947368421053,1.316711022840119,7.310133743866063,0.4964500273074822,0.14144470953462307
Attr38=LOW,cash_to_current_liabilities=LOW,0.2906764168190128,0.6372745490981965,1.5057847877179849,7.303026528376681,0.5274876305662453,0.10978691853195122
Attr46=LOW & cash_to_current_liabilities=LOW,Attr24=LOW,0.20840950639853748,0.6350974930362117,1.3109370893992747,7.278077943505471,0.5172675521821631,0.11782994085404852
Attr25=LOW,Attr35=LOW,0.2979890310786106,0.6342412451361867,1.178030428147688,7.268265530413504,0.46536019873033396,0.16888104640585277
retained_earnings_to_assets=LOW,Attr41=LOW,0.27879341864716634,0.6314699792960662,1.2358285462431062,7.236507431841665,0.4285714285714286,0.20289855072463758
Attr24=LOW,Attr46=LOW,0.3053016453382084,0.630188679245283,1.1490440251572327,7.22182401434928,0.4696423620737455,0.1605463171715375
Attr52=HIGH,Attr13=LOW,0.2586837294332724,0.6288888888888888,1.1965294685990338,7.206928702010968,0.419039869812856,0.20984901907603282
Attr52=HIGH,Attr35=LOW,0.2586837294332724,0.6288888888888888,1.1680890398038104,7.206928702010968,0.3807973962571196,0.24809149263176922
working_capital_to_assets=LOW,Attr12=LOW,0.2851919561243144,0.6277665995975854,1.2441606158691276,7.194067512938691,0.4686813186813187,0.15908528091626672
working_capital_to_assets=LOW,Attr13=LOW,0.2851919561243144,0.6277665995975854,1.1943941912343625,7.194067512938691,0.4513736263736263,0.17639297322395908
Attr38=LOW & Attr46=LOW,Attr12=LOW,0.2093235831809872,0.6273972602739726,1.2434286281516775,7.189834965315168,0.5260504201680671,0.10134684010590544
cash_to_current_liabilities=LOW,Attr13=LOW,0.26508226691042047,0.6263498920086393,1.1916987510564372,7.177832354764452,0.42025040827436033,0.206099483734279
cash_to_current_liabilities=LOW,Attr35=LOW,0.26508226691042047,0.6263498920086393,1.1633731440703758,7.177832354764452,0.38704409363092,0.23930579837771931
Attr49=LOW,Attr46=LOW,0.28793418647166363,0.6262425447316103,1.1418489065606363,7.176602178519377,0.42927903137039075,0.1969635133612196
Attr13=LOW,Attr46=LOW,0.3290676416819013,0.6260869565217392,1.1415652173913045,7.17481917176695,0.4323413812464907,0.1937455752752485
working_capital_to_assets=LOW,Attr35=LOW,0.2842778793418647,0.6257545271629779,1.1622673220989777,7.171009604243376,0.4162087912087912,0.20954573595418668
Attr52=HIGH,Attr25=LOW,0.25685557586837293,0.6244444444444444,1.3290704712494594,7.155996343692869,0.5061025223759155,0.1183419220685289
Attr53=LOW,Attr35=LOW,0.27239488117001825,0.6234309623430963,1.1579515667289428,7.14438206114753,0.4110412681060399,0.21238969423705634
cash_to_current_liabilities=LOW,Attr12=LOW,0.263254113345521,0.6220302375809935,1.2327918114376937,7.128330062662628,0.43984757757212845,0.18218266000886507
Attr21=LOW,Attr49=LOW,0.21937842778793418,0.6217616580310881,1.3523007035507164,7.125252199941271,0.4612103439082911,0.160551314122797
working_capital_to_assets=LOW,Attr24=LOW,0.28244972577696525,0.6217303822937625,1.2833453551497664,7.124893786852743,0.5035714285714286,0.11815895372233398
Attr52=HIGH,Attr12=LOW,0.25502742230347347,0.6199999999999999,1.2287681159420287,7.10506398537477,0.4374830485489558,0.18251695145104407
Attr55=LOW,Attr13=LOW,0.2806215722120658,0.6189516129032258,1.1776227208976155,7.093049699239251,0.43422136775611103,0.18473024514711472
Attr12=LOW,Attr46=LOW,0.3117001828153565,0.6177536231884058,1.12637077294686,7.0793209999205144,0.4493723849372385,0.16838123825116724
Attr38=LOW,Attr13=LOW,0.28153564899451555,0.6172344689378758,1.174355667857454,7.073371606100684,0.43842770753161076,0.17880676140626506
Attr30=HIGH,Attr49=LOW,0.26782449725776963,0.6168421052631579,1.341600920791043,7.068875204464542,0.49208083014746035,0.12476127511569751
Attr53=LOW,Attr13=LOW,0.2687385740402194,0.6150627615062763,1.1702237584136803,7.048484315360316,0.46242142661929486,0.1526413348869814
Attr63=LOW,Attr49=LOW,0.2696526508226691,0.6145833333333334,1.3366882041086814,7.042990173674589,0.47798742138364786,0.1365959119496855
Attr55=LOW,Attr12=LOW,0.27787934186471663,0.6129032258064516,1.2147031323048154,7.023736509995872,0.45152430650920083,0.1613789192972508
Attr29=LOW,Attr13=LOW,0.22577696526508226,0.6129032258064516,1.1661150070126227,7.023736509995872,0.40589022757697457,0.20701299822947705
Attr63=LOW,Attr24=LOW,0.2687385740402194,0.6125,1.2642924528301887,7.01911563071298,0.4952146568225322,0.11728534317746786
Attr56=LOW,Attr46=LOW,0.2687385740402194,0.6086956521739131,1.1098550724637684,6.975518639217868,0.40421455938697315,0.20448109278693993
Attr46=LOW,Attr38=LOW,0.3336380255941499,0.6083333333333334,1.3337007348029395,6.971366544789762,0.5046649703138253,0.1036683630195081
