antecedents_str,consequents_str,support,confidence,lift,lift_vs_baseline,conf_safe,conf_diff
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr38=LOW,0.23450134770889489,0.7565217391304347,1.641342486651411,8.639165592405952,0.6287449392712551,0.12777679985917967
Attr25=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.20395327942497754,0.7541528239202658,1.3943058023642125,8.612113559772308,0.6235489220563848,0.13060390186388104
Attr30=HIGH & working_capital_to_assets=LOW,Attr25=LOW,0.2174303683737646,0.7538940809968847,1.607440827872668,8.609158822525071,0.6350399248473462,0.11885415614953854
Attr55=LOW & Attr63=LOW,Attr25=LOW,0.2174303683737646,0.7492260061919505,1.5974876338920323,8.555851337555875,0.613834173156207,0.13539183303574343
Attr52=HIGH & working_capital_to_assets=LOW,Attr25=LOW,0.21203953279424978,0.7492063492063492,1.5974457215836526,8.555626862904491,0.6283226397800183,0.12088370942633087
Attr55=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.22731356693620844,0.7463126843657817,1.6191930169573392,8.522582406369349,0.6161369193154034,0.1301757650503783
Attr26=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.20215633423180593,0.7450331125827814,1.6164168699895434,8.507970225451169,0.6196101594802127,0.12542295310256868
Attr25=LOW & Attr55=LOW,Attr26=LOW,0.20754716981132076,0.7403846153846154,1.368850626118068,8.454886308659894,0.5994791666666667,0.14090544871794874
Attr55=LOW & Attr63=LOW,Attr26=LOW,0.21473495058400718,0.739938080495356,1.3680250557995537,8.449787064776258,0.5689418231791114,0.17099625731624468
Attr57=LOW,Attr15=LOW,0.33423180592991913,0.7395626242544732,1.446631284350138,8.445499509680461,0.5952316445407749,0.14433097971369824
Attr63=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.2192273135669362,0.7393939393939394,1.3670190274841438,8.44357319829018,0.5787311729803742,0.16066276641356514
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr25=LOW,0.22911051212938005,0.7391304347826086,1.5759620189905046,8.440564084534552,0.5955465587044534,0.14358387607815526
Attr52=HIGH & Attr55=LOW,Attr25=LOW,0.20575022461814915,0.7387096774193548,1.5750648869113828,8.435759209344114,0.6021998166819431,0.13650986073741167
Attr30=HIGH & Attr55=LOW,Attr25=LOW,0.20844564240790656,0.7341772151898733,1.5654008438818563,8.384000363938267,0.6121495327102804,0.12202768247959295
Attr53=LOW & Attr63=LOW,Attr26=LOW,0.21293800539083557,0.7337461300309597,1.3565771473828208,8.379077549589844,0.5897683397683398,0.14397779026261992
Attr25=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.2174303683737646,0.7333333333333333,1.355813953488372,8.374363581910751,0.6082474226804123,0.12508591065292096
Attr30=HIGH & working_capital_to_assets=LOW,Attr26=LOW,0.21024258760107817,0.7289719626168225,1.3477504890241254,8.324558530871352,0.5777360263034288,0.15123593631339372
Attr30=HIGH & working_capital_to_assets=LOW,Attr38=LOW,0.21024258760107817,0.7289719626168225,1.5815707493031648,8.324558530871352,0.6237670267731329,0.10520493584368962
Attr38=LOW & Attr63=LOW,Attr26=LOW,0.21203953279424978,0.7261538461538463,1.3425402504472275,8.292376805584354,0.5504407443682664,0.17571310178557986
Attr38=LOW & Attr55=LOW,Attr26=LOW,0.2138364779874214,0.723404255319149,1.3374567046016825,8.26097761465084,0.5367754505601559,0.18662880475899313
Attr52=HIGH & Attr55=LOW,Attr26=LOW,0.20125786163522014,0.7225806451612903,1.335933983495874,8.251572327044025,0.5485792850595783,0.17400136010171197
Attr25=LOW & retained_earnings_to_assets=LOW,Attr26=LOW,0.22461814914645103,0.7225433526011561,1.3358650356230677,8.25114646142021,0.6071582578697715,0.11538509473138459
Attr30=HIGH & Attr53=LOW,Attr26=LOW,0.22641509433962265,0.7220630372492837,1.3349770107283268,8.24566145861491,0.5619834710743802,0.1600795661749035
Attr25=LOW & Attr53=LOW,Attr26=LOW,0.22371967654986524,0.7217391304347827,1.3343781597573308,8.241962576663152,0.6097345132743363,0.1120046171604464
Attr30=HIGH & Attr55=LOW,Attr26=LOW,0.20485175202156333,0.7215189873417721,1.333971151015602,8.239448633525537,0.5658878504672897,0.15563113687448238
Attr25=LOW & Attr38=LOW,Attr26=LOW,0.22551662174303683,0.7212643678160919,1.3335004009623095,8.236540983775857,0.6021256931608132,0.11913867465527872
Attr52=HIGH & working_capital_to_assets=LOW,Attr26=LOW,0.20395327942497754,0.7206349206349206,1.3323366555924696,8.22935295711576,0.5591200733272227,0.16151484730769794
Attr30=HIGH & Attr55=LOW,Attr38=LOW,0.20395327942497754,0.7183544303797468,1.558535050706936,8.203310700922355,0.6046728971962616,0.11368153318348517
Attr55=LOW & cash_to_current_liabilities=LOW,Attr25=LOW,0.2183288409703504,0.7168141592920354,1.5283796155019835,8.185721441690719,0.578239608801956,0.13857455049007938
Attr25=LOW & Attr26=LOW,Attr63=LOW,0.22461814914645103,0.7142857142857143,1.574257425742574,8.156847644718265,0.6073403720462544,0.10694534223945995
Attr38=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.22012578616352202,0.7142857142857143,1.3205980066445184,8.156847644718265,0.5491841491841493,0.16510156510156504
Attr38=LOW & Attr52=HIGH,Attr26=LOW,0.20035938903863432,0.7124600638977635,1.3172226762760977,8.135999471824416,0.5291523762861343,0.1833076876116292
retained_earnings_to_assets=LOW,Attr26=LOW,0.31266846361185985,0.710204081632653,1.3130517323208353,8.110237086748446,0.5569654427645788,0.1532386388680742
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.22012578616352202,0.7101449275362318,1.312942366026289,8.109561571415549,0.5206477732793522,0.18949715425687963
Attr53=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.20844564240790656,0.709480122324159,1.3117132494132708,8.10196977065594,0.5386333184457347,0.17084680387842432
Attr38=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.20215633423180593,0.7075471698113208,1.308139534883721,8.079896251843564,0.5486401673640168,0.15890700244730405
cash_to_current_liabilities=LOW,Attr53=LOW,0.29380053908355797,0.7062634989200864,1.5721425485961125,8.065237260803503,0.59994640943194,0.10631708948814644
Attr25=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.20934411500449238,0.706060606060606,1.3410331988830284,8.062920308203326,0.5802650957290132,0.12579551033159286
Attr25=LOW & retained_earnings_to_assets=LOW,Attr13=LOW,0.2192273135669362,0.7052023121387283,1.3394030262976189,8.053118946346125,0.5791289348857266,0.12607337725300172
Attr55=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.21473495058400718,0.7050147492625369,1.3034575015435277,8.050977055819267,0.5134474327628362,0.1915673164997007
Attr25=LOW & Attr63=LOW,Attr13=LOW,0.20215633423180593,0.7009345794392524,1.3312972472967373,8.004383202760915,0.5811099252934898,0.1198246541457626
Attr38=LOW & Attr53=LOW,Attr26=LOW,0.21473495058400718,0.7008797653958944,1.295812589511014,8.003757249040268,0.5571293673276676,0.14375039806822676
retained_earnings_to_assets=LOW,Attr35=LOW,0.3081761006289308,0.7,1.3028428093645483,7.993710691823899,0.5188984881209503,0.18110151187904966
Attr21=LOW,Attr35=LOW,0.24258760107816713,0.6994818652849741,1.3018784549534719,7.987793807522031,0.453781512605042,0.24570035267993212
Attr25=LOW & Attr63=LOW,Attr35=LOW,0.20125786163522014,0.6978193146417446,1.298784109023849,7.9688081663042,0.5416221985058698,0.15619711613587484
Attr30=HIGH & working_capital_to_assets=LOW,Attr35=LOW,0.20125786163522014,0.6978193146417446,1.298784109023849,7.9688081663042,0.4983560356975106,0.19946327894423405
retained_earnings_to_assets=LOW,Attr13=LOW,0.3063791554357592,0.6959183673469388,1.3217698683568992,7.9471001338540805,0.5383369330453563,0.15758143430158245
Attr30=HIGH,Attr26=LOW,0.3018867924528302,0.691358024691358,1.2782084409991386,7.895022905505085,0.5029665587918015,0.18839146589955647
Attr63=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.20485175202156333,0.6909090909090909,1.312255662426311,7.889896267254758,0.5257873117298038,0.16512177917928716
Attr55=LOW & Attr63=LOW,Attr13=LOW,0.20035938903863432,0.6904024767801857,1.3112934413930832,7.88411094328496,0.516262024736601,0.17414045204358475
Attr25=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.20395327942497754,0.6878787878787879,1.2802827607175433,7.855291459065044,0.5277368679430534,0.16014191993573446
Attr63=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.20395327942497754,0.6878787878787879,1.2802827607175433,7.855291459065044,0.49612049292560473,0.19175829495318314
Attr25=LOW & Attr53=LOW,Attr13=LOW,0.21293800539083557,0.6869565217391304,1.3047484790028194,7.844759560920347,0.5792035398230089,0.10775298191612148
Attr38=LOW & Attr55=LOW,Attr13=LOW,0.20305480682839172,0.6869300911854103,1.3046982789920847,7.844457734920543,0.5172917681441792,0.16963832304123105
cash_to_current_liabilities=LOW,Attr38=LOW,0.2857142857142857,0.6868250539956804,1.4901292107157744,7.843258253625424,0.5123258306538049,0.1744992233418755
Attr25=LOW & Attr38=LOW,Attr13=LOW,0.21473495058400718,0.6867816091954022,1.3044162645639636,7.84276213196187,0.5799445471349353,0.10683706206046695
Attr38=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.21024258760107817,0.6822157434402333,1.2957442362610574,7.790621832098261,0.5277389277389277,0.15447681570130556
Attr25=LOW & retained_earnings_to_assets=LOW,Attr35=LOW,0.21203953279424978,0.6820809248554914,1.2694917547895683,7.789082259580679,0.538163001293661,0.14391792356183042
Attr53=LOW,Attr38=LOW,0.3063791554357592,0.682,1.4796608187134503,7.788158131176999,0.5733622089875474,0.10863779101245263
Attr30=HIGH & Attr53=LOW,Attr38=LOW,0.2138364779874214,0.6819484240687679,1.4795489200556309,7.7875691553585265,0.5578512396694215,0.12409718439934636
Attr57=LOW,Attr41=LOW,0.30727762803234504,0.679920477137177,1.3346587143803843,7.764410839544941,0.4727716066106747,0.20714887052650227
Attr30=HIGH & Attr53=LOW,Attr35=LOW,0.21293800539083557,0.6790830945558739,1.2639121810044942,7.754848276554498,0.47603305785123967,0.20305003670463423
Attr21=LOW,Attr26=LOW,0.23539982030548068,0.6787564766839378,1.2549102301482107,7.751118435447304,0.4453781512605042,0.23337832542343362
Attr63=LOW,Attr26=LOW,0.30727762803234504,0.6772277227722773,1.252083813032466,7.733660697606149,0.5001355380862023,0.17709218468607502
retained_earnings_to_assets=LOW,Attr15=LOW,0.2973944294699012,0.6755102040816326,1.321340697966357,7.714047344004987,0.5032397408207343,0.17227046326089834
Attr38=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.20754716981132076,0.6734693877551021,1.253463927376971,7.690742065020079,0.47132867132867134,0.20214071642643078
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.20844564240790656,0.672463768115942,1.2772221397833508,7.679258304360847,0.4748987854251012,0.19756498269084077
Attr25=LOW & retained_earnings_to_assets=LOW,Attr15=LOW,0.20844564240790656,0.6705202312138728,1.3115799953269602,7.657063916197955,0.5407503234152652,0.12976990779860764
Attr25=LOW,Attr26=LOW,0.31446540880503143,0.6704980842911877,1.239641807003475,7.656811007494157,0.5416666666666667,0.128831417624521
Attr13=LOW & Attr25=LOW,Attr63=LOW,0.20215633423180593,0.6696428571428572,1.4758663366336635,7.647044666923374,0.566892243623113,0.10275061351974424
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.20754716981132076,0.6695652173913044,1.2461974698269593,7.646158053048947,0.4417004048582996,0.22786481253300478
Attr52=HIGH,Attr38=LOW,0.2812219227313567,0.6673773987206824,1.4479357597975038,7.6211740680502,0.5479194630872483,0.1194579356334341
Attr55=LOW & cash_to_current_liabilities=LOW,Attr13=LOW,0.20305480682839172,0.6666666666666666,1.266211604095563,7.613057801737046,0.46862265688671556,0.19804400977995107
Attr55=LOW & cash_to_current_liabilities=LOW,Attr35=LOW,0.20215633423180593,0.6637168141592921,1.2353123982596856,7.5793717052691845,0.4376528117359413,0.22606400242335078
Attr38=LOW & Attr53=LOW,Attr13=LOW,0.20305480682839172,0.6627565982404692,1.2587851430744748,7.568406436330964,0.5363550519357885,0.1264015463046807
Attr55=LOW,Attr38=LOW,0.29559748427672955,0.6619718309859155,1.4362078906185654,7.559444718626223,0.5553151203678658,0.10665671061804971
Attr30=HIGH & Attr53=LOW,Attr13=LOW,0.20754716981132076,0.66189111747851,1.2571413203986037,7.558523003730334,0.5099173553719009,0.15197376210660918
Attr29=LOW,Attr41=LOW,0.2416891284815813,0.6593137254901961,1.2942084241103848,7.529090252453182,0.4393979403221548,0.21991578516804128
Attr52=HIGH,Attr26=LOW,0.2776280323450135,0.6588486140724946,1.218103832994496,7.523778872292369,0.46604026845637586,0.19280834561611876
Attr25=LOW & Attr38=LOW,Attr35=LOW,0.20575022461814915,0.6580459770114943,1.2247578134009918,7.514613088783551,0.5009242144177449,0.15712176259374933
Attr30=HIGH,Attr35=LOW,0.2866127583108715,0.6563786008230452,1.2216544861472396,7.495572341833697,0.4325782092772384,0.22380039154580683
Attr25=LOW & Attr53=LOW,Attr35=LOW,0.20305480682839172,0.6550724637681159,1.2192234986185835,7.480656796489446,0.5212389380530973,0.1338335257150186
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr49=LOW,0.20305480682839172,0.6550724637681159,1.3861134071747394,7.480656796489446,0.5129554655870445,0.14211699818107137
Attr38=LOW & Attr53=LOW,Attr35=LOW,0.20035938903863432,0.6539589442815249,1.217151011681166,7.467940864167279,0.4787535410764872,0.1752054032050377
cash_to_current_liabilities=LOW,Attr26=LOW,0.27133872416891286,0.6522678185745141,1.2059370134110203,7.448628907531064,0.4536441586280815,0.1986236599464326
Attr63=LOW,Attr35=LOW,0.29559748427672955,0.6514851485148514,1.2125467730719557,7.4396911389252125,0.4399566278124153,0.2115285207024361
Attr21=LOW,Attr13=LOW,0.22551662174303683,0.6502590673575129,1.235048365134662,7.425689798844554,0.4448529411764705,0.20540612618104243
cash_to_current_liabilities=LOW,Attr25=LOW,0.27044025157232704,0.6501079913606912,1.3861497976713588,7.423964573400166,0.4847266881028939,0.16538130325779732
Attr29=LOW,Attr15=LOW,0.23809523809523808,0.6495098039215685,1.270482270236741,7.417133520074695,0.4349088988645366,0.21460090505703194
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr15=LOW,0.20035938903863432,0.6463768115942028,1.2643539390234582,7.381356042553744,0.4437246963562753,0.20265211523792748
Attr53=LOW,Attr26=LOW,0.29020664869721474,0.646,1.1943488372093023,7.377053009883198,0.48267460747157553,0.16332539252842448
working_capital_to_assets=LOW,Attr26=LOW,0.29380053908355797,0.6437007874015748,1.190097967405237,7.350796952267759,0.4639175257731959,0.17978326162837888
Attr25=LOW,Attr13=LOW,0.3018867924528302,0.6436781609195402,1.2225491349888196,7.35053856719439,0.5231481481481481,0.12053001277139208
Attr21=LOW,Attr15=LOW,0.22282120395327942,0.6424870466321243,1.2567453126565102,7.336936534316532,0.43461134453781514,0.20787570209430917
Attr29=LOW,Attr35=LOW,0.23539982030548068,0.642156862745098,1.1951849301593545,7.333165970790831,0.4119355690520201,0.23022129369307787
Attr55=LOW,Attr26=LOW,0.2866127583108715,0.641851106639839,1.1866782087876093,7.329674362436975,0.4438734108736813,0.1979776957661577
Attr52=HIGH,Attr25=LOW,0.27044025157232704,0.6417910447761194,1.3684165379996567,7.328988480776709,0.49100671140939595,0.15078433336672342
Attr30=HIGH,Attr13=LOW,0.2776280323450135,0.6358024691358025,1.2075906964985466,7.260601422026999,0.4514563106796116,0.1843461584561909
Attr30=HIGH,Attr25=LOW,0.2776280323450135,0.6358024691358025,1.355647793387257,7.260601422026999,0.5237324703344121,0.11206999880139046
Attr63=LOW,Attr25=LOW,0.2884097035040431,0.6356435643564355,1.3553089791737791,7.258786795121559,0.5079967470859311,0.12764681727050442
Attr21=LOW,Attr49=LOW,0.2192273135669362,0.6321243523316062,1.3375559014164975,7.218598848279169,0.45483193277310924,0.177292419558497
Attr38=LOW,Attr26=LOW,0.29110512129380056,0.6315789473684211,1.167686658506732,7.212370549014046,0.4534093996196686,0.17816954774875254
Attr25=LOW,Attr35=LOW,0.29559748427672955,0.6302681992337165,1.1730577019182715,7.197402347044507,0.4757625272331155,0.15450567200060095
working_capital_to_assets=LOW,Attr13=LOW,0.28751123090745734,0.6299212598425197,1.1964204133186425,7.193440442586186,0.4446554530656538,0.18526580677686588
Attr21=LOW,Attr41=LOW,0.2183288409703504,0.6295336787564767,1.2357512953367875,7.189014426769829,0.40388655462184875,0.22564712413462795
Attr21=LOW,Attr45=LOW,0.2183288409703504,0.6295336787564767,1.3145797081725301,7.189014426769829,0.453781512605042,0.17575216615143469
Attr55=LOW,Attr25=LOW,0.2803234501347709,0.6277665995975855,1.3385138416707139,7.168835113104503,0.5193400054097917,0.10842659418779377
retained_earnings_to_assets=LOW,Attr41=LOW,0.27583108715184185,0.6265306122448979,1.229856386999244,7.154720648367163,0.42899568034557234,0.19753493189932558
retained_earnings_to_assets=LOW,Attr49=LOW,0.27583108715184185,0.6265306122448979,1.3257197175448125,7.154720648367163,0.5245680345572353,0.10196257768766259
Attr55=LOW,Attr13=LOW,0.27942497753818507,0.6257545271629779,1.1885064654136424,7.145858077485578,0.42493913984311604,0.20081538731986182
Attr29=LOW,Attr26=LOW,0.22821203953279426,0.6225490196078431,1.1509917920656636,7.10925250603386,0.39239503564827044,0.2301539839595727
working_capital_to_assets=LOW,Attr35=LOW,0.2830188679245283,0.6200787401574803,1.1540930397914306,7.081042935670777,0.41779706999457406,0.20228167016290627
Attr38=LOW,cash_to_current_liabilities=LOW,0.2857142857142857,0.6198830409356725,1.4901292107157742,7.07880813143971,0.5194240695463189,0.10045897138935356
Attr63=LOW,Attr13=LOW,0.2812219227313567,0.6198019801980198,1.1772006893522118,7.077882451317908,0.4426673895364597,0.17713459066156012
Attr29=LOW,Attr13=LOW,0.22551662174303683,0.6151960784313725,1.168452619955832,7.025284956749995,0.40612622128333775,0.20906985714803472
Attr25=LOW,Attr63=LOW,0.2884097035040431,0.6149425287356322,1.3553089791737793,7.022389524016069,0.5103485838779956,0.10459394485763651
Attr30=HIGH,Attr49=LOW,0.2668463611859838,0.611111111111111,1.2930925221799745,6.978636318258959,0.5032362459546925,0.10787486515641853
Attr38=LOW,Attr13=LOW,0.2812219227313567,0.6101364522417154,1.1588427838652378,6.967506116794432,0.4417277913610432,0.16840866088067225
Attr53=LOW,Attr13=LOW,0.27403414195867026,0.61,1.1585836177474402,6.9659478885893975,0.458040064970222,0.151959935029778
Attr55=LOW,Attr35=LOW,0.2722371967654987,0.6096579476861167,1.1346978190211503,6.962041792534181,0.3995131187449283,0.2101448289411884
cash_to_current_liabilities=LOW,Attr13=LOW,0.25336927223719674,0.6090712742980561,1.1568196728562055,6.955342224913111,0.4166666666666667,0.1924046076313894
Attr25=LOW,Attr15=LOW,0.28481581311769993,0.60727969348659,1.1878775023735935,6.934883112501851,0.4757625272331155,0.13151716625347454
cash_to_current_liabilities=LOW,Attr35=LOW,0.25157232704402516,0.6047516198704104,1.12556614199961,6.906013556651317,0.3845123258306538,0.22023929403975656
working_capital_to_assets=LOW,Attr24=LOW,0.27583108715184185,0.6043307086614172,1.2525513570580211,6.901206924606122,0.5029842647856755,0.10134644387574177
Attr63=LOW,Attr15=LOW,0.27403414195867026,0.6039603960396039,1.1813847465590144,6.896978107514255,0.4142043914339929,0.18975600460561104
Attr52=HIGH,Attr35=LOW,0.25426774483378256,0.603411513859275,1.1230719313133328,6.8907100998664745,0.3825503355704698,0.22086117828880525
Attr41=LOW,Attr57=LOW,0.30727762803234504,0.6031746031746033,1.3346587143803845,6.888004677762091,0.4811138682106424,0.12206073496396086
Attr30=HIGH,Attr15=LOW,0.2632524707996406,0.602880658436214,1.1792727114929809,6.88464795033628,0.4083063646170442,0.19457429381916974
Attr30=HIGH,Attr24=LOW,0.2632524707996406,0.602880658436214,1.2495459456974043,6.88464795033628,0.5024271844660194,0.10045347397019455
Attr53=LOW,Attr35=LOW,0.27044025157232704,0.602,1.1204448160535116,6.874591194968553,0.418245804006497,0.18375419599350296
