antecedents_str,consequents_str,support,confidence,lift,lift_vs_baseline,conf_safe,conf_diff
Attr63=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.20481927710843373,0.7809187279151942,1.4453024141003339,9.090212439865468,0.6523809523809524,0.12853777553424184
Attr24=LOW & Attr63=LOW,Attr46=LOW,0.21779425393883226,0.7807308970099668,1.44495478194469,9.088026011533998,0.666120218579235,0.1146106784307318
Attr63=LOW & retained_earnings_to_assets=LOW,Attr13=LOW,0.20389249304911955,0.7773851590106006,1.495184646296681,9.049080256879652,0.6042328042328041,0.17315235477779645
Attr25=LOW & Attr63=LOW,Attr46=LOW,0.22520852641334568,0.7763578274760383,1.4368612278673163,9.03712169888697,0.6647337901950449,0.11162403728099346
Attr30=HIGH & Attr45=LOW,Attr46=LOW,0.2057460611677479,0.7762237762237761,1.4366131295805395,9.035561287646551,0.6415410385259632,0.13468273769781292
Attr25=LOW & Attr30=HIGH,Attr26=LOW,0.22150139017608897,0.775974025974026,1.4460724939999552,9.032654092895058,0.6465822784810126,0.1293917474930134
Attr24=LOW & Attr30=HIGH,Attr46=LOW,0.21501390176088972,0.7759197324414716,1.4360504139011114,9.032022094036037,0.6538252848616386,0.12209444757983301
Attr52=HIGH & Attr55=LOW,Attr38=LOW,0.21408711770157554,0.7751677852348994,1.6728120805369127,9.023269121918755,0.6595542911332385,0.11561349410166089
Attr30=HIGH & retained_earnings_to_assets=LOW,Attr13=LOW,0.20111214087117701,0.775,1.4905971479500892,9.021316033364227,0.6086956521739131,0.16630434782608694
Attr13=LOW & Attr30=HIGH,Attr46=LOW,0.2196478220574606,0.7745098039215687,1.433440957858272,9.015609951116685,0.6341756919374248,0.1403341119841438
Attr30=HIGH & Attr35=LOW,Attr46=LOW,0.23169601482854496,0.7739938080495357,1.432485967213463,9.009603548750851,0.6167626359564938,0.15723117209304183
Attr55=LOW & Attr63=LOW,Attr26=LOW,0.22520852641334568,0.7714285714285715,1.4376017764618803,8.979743148417848,0.5749882463563705,0.196440325072201
Attr25=LOW & Attr45=LOW,Attr46=LOW,0.21037998146431883,0.7694915254237288,1.4241532691804517,8.9571951430232,0.5724400871459695,0.19705143827775928
Attr63=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.2289156626506024,0.7694704049844237,1.4339526199968793,8.956949292497091,0.5896358543417367,0.17983455064268694
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr38=LOW,0.2381835032437442,0.7694610778443114,1.660497005988024,8.956840720782717,0.6380090497737556,0.13145202807055578
Attr13=LOW & Attr63=LOW,Attr46=LOW,0.22242817423540315,0.7692307692307693,1.423670668953688,8.954159834604692,0.6415552855407047,0.12767548369006454
Attr46=LOW & retained_earnings_to_assets=LOW,Attr26=LOW,0.2242817423540315,0.7682539682539683,1.4316857197686215,8.942789472909956,0.6400476758045291,0.12820629244943915
Attr24=LOW & Attr25=LOW,Attr46=LOW,0.2289156626506024,0.767080745341615,1.4196914652205876,8.929132679787473,0.5658021133525456,0.20127863198906937
Attr26=LOW & Attr52=HIGH,Attr46=LOW,0.21872103799814643,0.7662337662337663,1.4181239001136086,8.919273497586751,0.6409959467284307,0.12523781950533552
Attr52=HIGH & Attr55=LOW,Attr26=LOW,0.211306765523633,0.7651006711409396,1.4258093681538409,8.906083808647082,0.5495495495495496,0.21555112159139
Attr38=LOW & retained_earnings_to_assets=LOW,Attr26=LOW,0.20481927710843373,0.7647058823529411,1.4250736564055673,8.90148830616584,0.6249304396215916,0.13977544273134956
Attr30=HIGH & Attr38=LOW,Attr26=LOW,0.21037998146431883,0.7643097643097644,1.4243354675133606,8.896877330612272,0.608974358974359,0.15533540533540535
Attr55=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.23354958294717332,0.7636363636363637,1.6479272727272727,8.889038672171203,0.6265560165975104,0.1370803470388533
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr25=LOW,0.23632993512511585,0.7634730538922155,1.6184428784866416,8.887137680154057,0.6051007815713698,0.15837227232084572
Attr30=HIGH & working_capital_to_assets=LOW,Attr25=LOW,0.2205746061167748,0.7628205128205129,1.6170595939751147,8.879541835982986,0.652943992340833,0.10987652047967988
Attr52=HIGH & working_capital_to_assets=LOW,Attr26=LOW,0.21408711770157554,0.7623762376237624,1.4207322286632809,8.874370291524055,0.56657223796034,0.19580399966342243
Attr35=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.20481927710843373,0.7620689655172413,1.6445448275862067,8.870793518903199,0.6027397260273972,0.15932923948984412
retained_earnings_to_assets=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.20111214087117701,0.7614035087719297,1.4644463207930698,8.863047331024502,0.6157205240174674,0.1456829847544624
retained_earnings_to_assets=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.20111214087117701,0.7614035087719297,1.3972013366750207,8.863047331024502,0.5676855895196506,0.1937179192522791
Attr35=LOW & Attr63=LOW,Attr46=LOW,0.23354958294717332,0.7590361445783133,1.404802744425386,8.835490246435231,0.6097560975609756,0.14928004701733766
Attr25=LOW & Attr49=LOW,Attr46=LOW,0.20296570898980537,0.7577854671280276,1.4024880257824046,8.82093185090642,0.5700231481481481,0.1877623189798795
Attr30=HIGH & working_capital_to_assets=LOW,Attr26=LOW,0.21872103799814643,0.7564102564102565,1.4096142774899254,8.804923837361281,0.5844901866921972,0.1719200697180593
Attr26=LOW & Attr30=HIGH,Attr46=LOW,0.23262279888785914,0.7560240963855421,1.3992281303602059,8.800428777203345,0.6264150943396226,0.12960900204591952
Attr25=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.21501390176088972,0.755700325732899,1.4082912805972334,8.796659954777768,0.6193058568329718,0.13639446889992723
Attr46=LOW & retained_earnings_to_assets=LOW,Attr35=LOW,0.2205746061167748,0.7555555555555556,1.386470143613001,8.794974770878387,0.5589988081048867,0.19655674745066898
Attr30=HIGH & working_capital_to_assets=LOW,Attr38=LOW,0.21779425393883226,0.7532051282051282,1.6254166666666665,8.767614838050427,0.6304451890856869,0.12275993911944127
Attr52=HIGH & working_capital_to_assets=LOW,Attr25=LOW,0.211306765523633,0.7524752475247525,1.5951292575230018,8.759118729296471,0.6496694995278565,0.10280574799689601
Attr30=HIGH & Attr55=LOW,Attr26=LOW,0.21686746987951808,0.752411575562701,1.4021625043733237,8.75837756169372,0.5712237093690249,0.1811878661936761
Attr30=HIGH & Attr49=LOW,working_capital_to_assets=LOW,0.2020389249304912,0.7517241379310344,1.6452542491431768,8.750375507334377,0.6512396694214875,0.10048446850954695
Attr26=LOW & Attr63=LOW,Attr46=LOW,0.23632993512511585,0.75,1.3880789022298456,8.730305838739573,0.629908552985476,0.12009144701452401
Attr25=LOW & Attr30=HIGH,Attr38=LOW,0.21408711770157554,0.75,1.6184999999999998,8.730305838739573,0.6359493670886076,0.11405063291139239
Attr46=LOW & retained_earnings_to_assets=LOW,Attr13=LOW,0.21872103799814643,0.7492063492063492,1.4409868998104292,8.721067419862601,0.603694874851013,0.14551147435533618
Attr30=HIGH & Attr55=LOW,Attr25=LOW,0.2159406858202039,0.7491961414790997,1.588178068086343,8.720948597754859,0.6309751434034416,0.11822099807565811
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.23169601482854496,0.7485029940119761,1.3948786365093648,8.71288007858241,0.5178938708350473,0.23060912317692872
Attr55=LOW & cash_to_current_liabilities=LOW,Attr25=LOW,0.2289156626506024,0.7484848484848484,1.5866702387331069,8.71266885724717,0.5863070539419087,0.16217779454293968
Attr55=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.2289156626506024,0.7484848484848484,1.3948448212696918,8.71266885724717,0.5058091286307054,0.24267571985414305
Attr30=HIGH & Attr46=LOW,Attr26=LOW,0.23262279888785914,0.7470238095238095,1.3921220906324534,8.695661767950925,0.5687714145863926,0.17825239493741696
Attr46=LOW & Attr52=HIGH,Attr38=LOW,0.22150139017608897,0.7468750000000001,1.61175625,8.693929564411494,0.6192592592592593,0.12761574074074078
Attr55=LOW & Attr63=LOW,Attr25=LOW,0.21779425393883226,0.746031746031746,1.5814700470889076,8.68411374435471,0.6328161730136342,0.1132155730181118
Attr30=HIGH & Attr55=LOW,Attr38=LOW,0.21501390176088972,0.7459807073954985,1.6098263665594856,8.683519633815997,0.6137667304015296,0.13221397699396886
Attr46=LOW & Attr63=LOW,Attr26=LOW,0.23632993512511585,0.7456140350877193,1.389494894403539,8.679251418629987,0.5754299754299754,0.17018405965774386
Attr25=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.23540315106580167,0.7448680351906158,1.378580806124656,8.670567675620145,0.5443915114768298,0.200476523713786
Attr30=HIGH & Attr49=LOW,Attr55=LOW,0.20018535681186284,0.7448275862068965,1.663910901692011,8.670096832955162,0.6413223140495867,0.10350527215730976
Attr30=HIGH & Attr46=LOW,Attr35=LOW,0.23169601482854496,0.7440476190476191,1.3653526886945253,8.661017697162276,0.4718551150269212,0.2721925040206979
Attr26=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.21223354958294718,0.7435064935064936,1.604487012987013,8.654718775200704,0.632934131736527,0.11057236176996654
Attr25=LOW & retained_earnings_to_assets=LOW,Attr26=LOW,0.2344763670064875,0.7419354838709677,1.3826397013761214,8.636431582409042,0.6093546990038978,0.13258078486706992
Attr13=LOW & Attr25=LOW,Attr46=LOW,0.22613531047265986,0.7416413373860181,1.3726089245960782,8.633007597375707,0.5379382522239665,0.2037030851620516
Attr25=LOW & Attr35=LOW,Attr46=LOW,0.22613531047265986,0.7416413373860181,1.3726089245960782,8.633007597375707,0.5353828306264502,0.20625850675956792
Attr52=HIGH & Attr55=LOW,Attr25=LOW,0.20481927710843373,0.7416107382550335,1.5720982054561516,8.63265141101318,0.6239924134660976,0.11761832478893597
Attr38=LOW & Attr55=LOW,Attr26=LOW,0.2205746061167748,0.7414330218068537,1.3817033342480054,8.630582719086268,0.5501474926253688,0.1912855291814849
Attr30=HIGH & Attr38=LOW,Attr35=LOW,0.20389249304911955,0.7407407407407407,1.3592844545225495,8.622524285174888,0.48193473193473196,0.25880600880600874
Attr30=HIGH & working_capital_to_assets=LOW,Attr35=LOW,0.21408711770157554,0.7403846153846154,1.3586309523809523,8.618378840807017,0.49018669219722355,0.25019792318739187
Attr25=LOW & Attr30=HIGH,Attr35=LOW,0.211306765523633,0.7402597402597403,1.3584018022793534,8.616925243431268,0.529620253164557,0.21063948709518332
Attr46=LOW & cash_to_current_liabilities=LOW,Attr38=LOW,0.24189063948100092,0.7393767705382437,1.5955750708215297,8.606647115811253,0.5667042465238632,0.1726725240143805
Attr38=LOW & Attr63=LOW,Attr26=LOW,0.21501390176088972,0.7388535031847134,1.3768962520488874,8.600556070435589,0.5669445806768024,0.171908922507911
Attr25=LOW & Attr55=LOW,Attr26=LOW,0.21408711770157554,0.7380191693290735,1.3753414226357001,8.590844084127122,0.6177545691906006,0.12026460013847295
Attr25=LOW & Attr63=LOW,Attr35=LOW,0.21408711770157554,0.7380191693290735,1.3542902784116841,8.590844084127122,0.5450711649973643,0.19294800433170922
Attr46=LOW & Attr52=HIGH,Attr26=LOW,0.21872103799814643,0.7375,1.3743739205526773,8.584800741427248,0.5466666666666666,0.1908333333333334
Attr46=LOW & Attr63=LOW,Attr35=LOW,0.23354958294717332,0.736842105263158,1.3521303258145365,8.577142578410811,0.47911547911547914,0.25772662614767883
Attr38=LOW & Attr52=HIGH,Attr26=LOW,0.20481927710843373,0.7366666666666666,1.3728209556706965,8.575100401606425,0.541439205955335,0.19522746071133157
Attr30=HIGH & Attr55=LOW,Attr35=LOW,0.21223354958294718,0.7363344051446946,1.3511986788284447,8.571232741999411,0.48135755258126195,0.25497685256343267
Attr25=LOW & Attr26=LOW,Attr46=LOW,0.23725671918443003,0.735632183908046,1.3614873523786992,8.563058600449544,0.5500251382604324,0.18560704564761354
Attr63=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.21872103799814643,0.7352024922118381,1.349121580096213,8.558056813883862,0.4995331465919702,0.2356693456198679
Attr45=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.21037998146431883,0.7346278317152104,1.359628525592988,8.551367531365193,0.5327468230694037,0.20188100864580671
Attr35=LOW & Attr38=LOW,cash_to_current_liabilities=LOW,0.20481927710843373,0.73421926910299,1.7184871829981043,8.546611695953247,0.61880088823094,0.11541838087204992
Attr38=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.22520852641334568,0.7341389728096676,1.3681104519199159,8.545677014355352,0.5658767772511849,0.16826219555848265
Attr25=LOW & Attr38=LOW,Attr26=LOW,0.23262279888785914,0.7339181286549707,1.367698896059954,8.54310629833775,0.6120244246124942,0.12189370404247657
Attr55=LOW & Attr63=LOW,Attr35=LOW,0.21408711770157554,0.7333333333333334,1.3456916099773244,8.53629904232314,0.48989186647860833,0.24344146685472506
Attr46=LOW & Attr63=LOW,Attr38=LOW,0.23169601482854496,0.7309941520467836,1.577485380116959,8.509070018264692,0.6304668304668305,0.10052732157995314
Attr35=LOW & Attr38=LOW,Attr30=HIGH,0.20389249304911955,0.7308970099667774,1.6602902605350587,8.507939244840339,0.6121391561806069,0.11875785378617054
Attr25=LOW & Attr41=LOW,Attr46=LOW,0.20018535681186284,0.7297297297297297,1.3505632562236336,8.494351626881748,0.519774011299435,0.2099557184302947
Attr25=LOW & working_capital_to_assets=LOW,Attr26=LOW,0.22335495829471733,0.72809667673716,1.356850283591357,8.475342224113746,0.6262975778546713,0.10179909888248873
Attr63=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.2159406858202039,0.7258566978193147,1.3960773207612132,8.449267956080254,0.5331465919701214,0.19271010584919335
Attr49=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.20111214087117701,0.725752508361204,1.3432023267954358,8.448055148300947,0.5258312020460358,0.19992130631516813
Attr57=LOW,Attr24=LOW,0.3132530120481928,0.7253218884120172,1.5021541604540625,8.443042556492063,0.6197336232671922,0.105588265144825
Attr43=HIGH,Attr63=LOW,0.2808155699721965,0.7248803827751196,1.6060491437666407,8.437903250839206,0.5956533404883284,0.12922704228679116
Attr24=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.22984244670991658,0.7230320699708455,1.3381674159494723,8.416388136083244,0.5032780563054378,0.2197540136654077
Attr38=LOW,Attr46=LOW,0.3345690454124189,0.722,1.3362572898799314,8.404374420759963,0.4949245541838134,0.22707544581618655
Attr25=LOW & Attr30=HIGH,Attr13=LOW,0.2057460611677479,0.7207792207792207,1.3863115494131537,8.390164052814656,0.5868354430379746,0.1339437777412461
Attr55=LOW & Attr63=LOW,Attr13=LOW,0.21037998146431883,0.7206349206349207,1.3860340095634216,8.388484340291571,0.5213916314057357,0.199243289229185
Attr30=HIGH & Attr46=LOW,Attr25=LOW,0.2242817423540315,0.7202380952380952,1.5267915614182803,8.383865130853083,0.6167400881057269,0.10349800713236834
Attr38=LOW & Attr63=LOW,Attr35=LOW,0.20945319740500462,0.7197452229299363,1.3207569652064646,8.378127896200185,0.45218244237371263,0.2675627805562236
Attr46=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.23540315106580167,0.7195467422096318,1.3409169859139771,8.375817499678384,0.48515595640736564,0.23439078580226613
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.22242817423540315,0.718562874251497,1.3185873151655871,8.364364875439113,0.43109831345125466,0.28746456080024235
Attr46=LOW & Attr56=LOW,Attr38=LOW,0.20018535681186284,0.717607973421927,1.5485980066445182,8.353249440388696,0.5981894150417827,0.11941855838014426
Attr25=LOW & Attr35=LOW,Attr38=LOW,0.21872103799814643,0.7173252279635258,1.5479878419452886,8.349958167953554,0.6102088167053364,0.10711641125818938
Attr30=HIGH & Attr46=LOW,Attr38=LOW,0.22335495829471733,0.7172619047619048,1.5478511904761905,8.349221060064433,0.5736661771904062,0.14359572757149852
Attr52=HIGH & working_capital_to_assets=LOW,Attr13=LOW,0.20111214087117701,0.7161716171617162,1.377449509656848,8.336529667795325,0.5108593012275732,0.205312315934143
Attr52=HIGH & working_capital_to_assets=LOW,Attr35=LOW,0.20111214087117701,0.7161716171617162,1.3141992770705642,8.336529667795325,0.46789423984891404,0.24827737731280214
Attr25=LOW & Attr63=LOW,Attr13=LOW,0.20759962928637626,0.7156549520766773,1.376455781266907,8.330515475517208,0.5846072746441751,0.13104767743250223
Attr46=LOW & Attr52=HIGH,Attr35=LOW,0.21223354958294718,0.7156250000000001,1.3131962159863946,8.330166821130678,0.4449382716049383,0.27068672839506175
Attr25=LOW & retained_earnings_to_assets=LOW,Attr13=LOW,0.22613531047265986,0.7155425219941348,1.3762395387373823,8.329206743509113,0.577306193157211,0.13823632883692383
Attr55=LOW & cash_to_current_liabilities=LOW,Attr35=LOW,0.21872103799814643,0.7151515151515151,1.3123273551844978,8.3246552644143,0.4236514522821577,0.29150006286935737
Attr30=HIGH & working_capital_to_assets=LOW,Attr13=LOW,0.20667284522706209,0.7147435897435898,1.3747029114676175,8.319906846320192,0.5313547151747248,0.183388874568865
retained_earnings_to_assets=LOW,Attr35=LOW,0.31510658016682114,0.7142857142857143,1.3107385811467445,8.314576989275785,0.5211229217770509,0.19316279250866342
Attr26=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.2242817423540315,0.7138643067846607,1.3211999777369623,8.30967163411987,0.5213592233009708,0.1925050834836899
Attr13=LOW & retained_earnings_to_assets=LOW,Attr46=LOW,0.21872103799814643,0.7129909365558912,1.3195835686857746,8.299505248509725,0.5095573440643862,0.20343359249150494
Attr52=HIGH,Attr46=LOW,0.2965708989805375,0.7126948775055679,1.3190356309236841,8.296059000435527,0.5478896103896104,0.16480526711595755
Attr25=LOW & retained_earnings_to_assets=LOW,Attr35=LOW,0.22520852641334568,0.7126099706744867,1.3076635346220598,8.295070650298012,0.5300996102208748,0.1825103604536119
Attr46=LOW & Attr52=HIGH,Attr25=LOW,0.211306765523633,0.7125000000000001,1.5103880157170926,8.293790546802597,0.6044444444444445,0.10805555555555568
retained_earnings_to_assets=LOW,Attr26=LOW,0.31417979610750696,0.7121848739495799,1.3271977184656247,8.290122351072032,0.5614608885254838,0.15072398542409604
Attr30=HIGH & working_capital_to_assets=LOW,Attr24=LOW,0.2057460611677479,0.7115384615384616,1.473608445297505,8.28259784700934,0.6089037817137386,0.10263467982472296
Attr38=LOW & cash_to_current_liabilities=LOW,Attr26=LOW,0.21223354958294718,0.7111801242236025,1.3253253092180781,8.278426654539803,0.5496619864794592,0.16151813774414336
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr13=LOW,0.2196478220574606,0.7095808383233533,1.364773127541708,8.259810314496123,0.47470176881941595,0.23487906950393733
Attr30=HIGH,Attr46=LOW,0.3113994439295644,0.7073684210526316,1.3091775751557282,8.234056875274378,0.5566757493188011,0.1506926717338305
cash_to_current_liabilities=LOW & working_capital_to_assets=LOW,Attr24=LOW,0.21872103799814643,0.7065868263473054,1.4633535232797361,8.224958794181795,0.5520361990950227,0.15455062725228275
Attr46=LOW & cash_to_current_liabilities=LOW,Attr25=LOW,0.23076923076923078,0.7053824362606232,1.4952998992636788,8.210939202440619,0.5415257422021796,0.1638566940584436
Attr46=LOW & cash_to_current_liabilities=LOW,Attr35=LOW,0.23076923076923078,0.7053824362606232,1.2944007631381165,8.210939202440619,0.40473506200676435,0.3006473742538589
Attr30=HIGH & Attr46=LOW,Attr13=LOW,0.2196478220574606,0.7053571428571428,1.3566494779730072,8.210644776909836,0.5159079784630445,0.1894491643940983
Attr30=HIGH & Attr55=LOW,Attr13=LOW,0.20296570898980537,0.7041800643086816,1.354385542583008,8.19694310261079,0.5195984703632888,0.18458159394539286
Attr30=HIGH & Attr55=LOW,Attr24=LOW,0.20296570898980537,0.7041800643086816,1.4583690775222025,8.19694310261079,0.5946462715105163,0.10953379279816533
Attr63=LOW & working_capital_to_assets=LOW,Attr49=LOW,0.20945319740500462,0.7040498442367601,1.5315923022811777,8.195427287871832,0.5606909430438842,0.14335890119287586
Attr38=LOW & working_capital_to_assets=LOW,Attr35=LOW,0.2159406858202039,0.7039274924471299,1.2917308917524715,8.194003063147315,0.46919431279620855,0.2347331796509214
Attr38=LOW & Attr46=LOW,Attr26=LOW,0.23540315106580167,0.703601108033241,1.311201374037767,8.190203815474984,0.5487804878048781,0.15482062022836296
Attr25=LOW & cash_to_current_liabilities=LOW,Attr13=LOW,0.20018535681186284,0.7035830618892508,1.3532372972878817,8.18999375099999,0.5650759219088937,0.13850713998035713
Attr25=LOW & cash_to_current_liabilities=LOW,Attr35=LOW,0.20018535681186284,0.7035830618892508,1.2910988499634382,8.18999375099999,0.5010845986984815,0.20249846319076925
Attr25=LOW,Attr46=LOW,0.33178869323447635,0.7033398821218074,1.30172166862681,8.187163039341891,0.4884488448844885,0.21489103723731895
